qa_id,question_title,question_body,question_user_name,question_user_page,answer,answer_user_name,answer_user_page,url,category,host,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written
7864,Refresh Downloads list,"I have Android 4.4.3 on a Nexus 5.
I connected the phone to a laptop, and there I deleted most of the files in the Downloads directory of the phone.
Nevertheless, these files still show up on the phone when I open Downloads (of course, when I try to open them, I get an error).  

Is there a way to refresh the Downloads list?
",Seub,https://android.stackexchange.com/users/64352,"Long press on one of the entries to bring up the select menu. Click on each one of the files and press the trash icon in the upper right corner. The entries will be removed from the list but the files will remain in the Download folder. Too bad there is no 'select all' button. 
",Dennis,https://android.stackexchange.com/users/64806,http://android.stackexchange.com/questions/73446/refresh-downloads-list,TECHNOLOGY,android.stackexchange.com,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5555555555555556,1.0,0.6666666666666666,1.0,1.0,0.8666666666666666,1.0,0.0,0.0,0.8888888888888888
7865,Upper Bound on Determinant of Matrix in terms of Trace,"For an $n\times n$ positive definite matrix $A$, I wish to prove that 


  $$\det(A) \leq \bigg(\frac{Trace(A)}{n}\bigg)^n$$


To me this seems some form of AM-GM Inequality (Arithmatic Mean-Geometric Mean Inequality). Therefore If I can show the following, above inequality follows : 


  $$\det(A) \leq \prod_{i=1}^{i=n} A_{ii}$$


Any idea how to prove the above.
Thanks
",damned,https://math.stackexchange.com/users/26171,"Your second inequality is a consequence  of the Hadamard inequality, see here:
http://en.wikipedia.org/wiki/Hadamard_inequality

Another way is to use the result that the eigenvalue vector of a Hermitian (hence real symmetric) matrix majorizes the vector of diagonal values, and then using that the product function $\prod_{i=1}^n x_i$ for $x_i&gt;0$ is Schur-convex:

One source for this results is the book by Bhatia: ""Matrix Analysis"". 
",kjetil b halvorsen,https://math.stackexchange.com/users/32967,http://math.stackexchange.com/questions/202248/upper-bound-on-determinant-of-matrix-in-terms-of-trace,SCIENCE,math.stackexchange.com,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.7777777777777778,0.8333333333333334,0.6666666666666666,1.0,1.0,0.8,0.0,0.0,1.0,1.0
7866,Representation of negative integers,"Does ISO-Prolog have any prescriptions / recommendations
 regarding the representation of negative integers and operations on them? 2's complement, maybe? 

Asking as a programmer/user: Are there any assumptions I can safely make when performing bit-level operations on negative integers?
",repeat,https://stackoverflow.com/users/4609915,"Strictly speaking these are two different questions:


Actual physical representation: this isn't visible at the Prolog level, and therefore the standard quite rightly has nothing to say about it.  Note that many Prolog systems have two or more internal representations (e.g. two's complement fixed size and sign+magnitude bignums) but present a single integer type to the programmer.
Results of bitwise operations: while the standard defines these operations, it leaves much of their behaviour implementation defined.  This is a consequence of (a) not having a way to specify the width of a bit pattern, and (b) not committing to a specific mapping between negative numbers and bit patterns.


This not only means that all bitwise operations on negative numbers are officially not portable, but also has the curious effect that the result of bitwise negation is totally implementation-defined (even for positive arguments):  Y is \1 could legally give -2, 268435454, 2147483646, 9223372036854775806, etc. All you know is that negating twice returns the original number.

In practice, fortunately, there seems to be a consensus towards ""The bitwise arithmetic operations behave as if operating on an unlimited length two's complement representation"".
",jschimpf,https://stackoverflow.com/users/2353967,http://stackoverflow.com/questions/30210801/representation-of-negative-integers,STACKOVERFLOW,stackoverflow.com,0.8333333333333334,0.3333333333333333,0.0,0.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.9,0.0,0.0,1.0,1.0
7867,Why do different pain killers have different effects on people?,"I've noticed some pain killers working great for me, while others have no effect.

Works for me


Aspirin
APC &dagger;
Naproxen


Doesn't work for me


Paracetamol
Diclofenac
Tramadol


I doubt there is much of a placebo effect at work, since most of these either did or did not work when I first took them, without having expectations either way.

Whenever I have a head ache, I take an APC. I suspect it's actually the aspirin in there that does the job, since when I take just paracetamol, it doesn't do squat. As a kid I got children's aspirin, which worked.

I once had a severe back ache. I was prescribed diclofenac (a heavier variant than the over the counter one), which didn't work. I was then prescribed tramadol &mdash; same results. I then tried naproxen, which worked rightaway.

Why do some pain killers work while others don't?

Is there an underlying mechanism, that explains why some of these work while others don't? Does that predict if pain killers that I haven't used yet will work?

Please note that I'm not looking for medical advice on which pain killers to take; I'm just curious about how my body interacts with the various ones.



&dagger;: the one consisting of aspirin, paracetamol, and caffeine, not the one containing phenaticin. Think Excedrin.
",SQB,https://biology.stackexchange.com/users/6800,"I don't know of any interesting mechanism that is specific to pain killers, so I will instead answer for drugs in general.

Drug action is a complex process consisting of many steps. Let's take a simple example: A systemic direct inhibitor of a kinase. This drug would need to*:


Be absorbed into your bloodstream
Remain in your bloodstream for sufficient time
Be absorbed into the tissue
Be able to bind the target protein


1 can fail due to interaction with other concurrently taken drugs or food, or simply genetic factors affecting the particular functioning of the gut mucosa. 2 can fail because the kidneys are too good at eliminating it, or the liver is metabolizing it too agressively (both also subject to modulation by other drugs, foods and genetic factors). 3 can fail because the transports in the cells aren't working as rapidly, or represent an allele less likely to take in the drug, or are modulated by other drugs/foods. The tissue can also have efflux pumps or enzymes that break down the drug. 4 can fail because the drug was designed for a specific allele of that kinase, but you happen to have a different allele, which has a slightly different structure that is no longer targeted by this drug.

Then you have a host of physiological variables, and addiction/tolerance.

Apparently the most common genetic reason by far for variable drug sensitivity is the specific set of CYP genes you have. CYP enzymes are abundant in the liver and chemically process various molecules (including drugs).

Besides this, an interesting set of specific examples used to be available from 23andme. I'm not sure if they still provide this after the FDA ban on health information.


Clopidogrel sensitivity - CYP2C19 variation
Proton Pump Inhibitor (stomach acid reduction) - CYP2C19 variation
Abacavir (HIV drug) - HLA-B*5701 SNP
Acetaldehyde (alcohol flush) - ALDH2 mutation
5-fluorouracil (chemotherapy) - DPYD mutation
PEG-IFN-alpha/RBV combination (Hepatitis C medicine) - IL28B SNP
Phenytoin (epilepsy drug) - CYP2C9 variants
Choline esters (class of muscle relaxants) - BCHE (CE degrader) variants
Sulfonylurea (used for type 2 diabetes) - CYP2C9 variants
Thiopurine (immune suppressant) -  TPMT (enzyme that degrades thiopurine) variation
Warfarin (anticoagulant) - CYP2C9 variants
Caffeine - CYP1A2 SNP
Metformin (diabetes drug) - SNP rs11212617, near the ATM gene
Antidepressant - SNPs in ABCB1 affect likelihood of sexual dysfunction (common side effect)
Beta-Blocker (heart disease) - Mutations in ADRB1 which is normally blocked by the drug
Floxacillin (drug for staphylococcal infections) - SNPs in the MHC region affect liver toxicity of this drug
Heroin - OPRM1 receptor (target of heroin) SNPs affect efficacy
Lumiracoxib (used to treat pain and symptoms of osteoarthritis) - SNPs in the MHC region affect liver toxicity
Naltrexone (alcohol and narcotic addiction drug) - SNPs in OPRM1 affect how much it can reduce pleasurable feeling from narcotics
Statins (cardiovascular disease) - SNPs in COQ2 (mitochondrial component) affect risk of myopathy


As you can see, our friends the CYP family enzymes come up frequently, and some are even repeat offenders like CYP2C9. Besides that, there is a fair number of cases where variation in the specific target of the drug are relevant.

Note that this list is not comprehensive: Many drugs have not been studied in sufficient detail, and some may have complicated mechanisms instead of just ""bind and inhibit protein X"".

I have omitted many details and links to literature, I am sure you can easily find them by searching on Google Scholar with the keywords I already gave. Let me know if that doesn't work, though.



*: Note that these aren't necessarily required for all drugs. For example, some drugs can be applied directly to the skin and hence do not need to pass through blood.
",Superbest,https://biology.stackexchange.com/users/540,http://biology.stackexchange.com/questions/21632/why-do-different-pain-killers-have-different-effects-on-people,SCIENCE,biology.stackexchange.com,1.0,0.7777777777777778,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,0.0,0.0,1.0,1.0
7870,How can I surface TFS 2010 project associated Information with SharePoint2010,"How can I surface TFS 2010 project associated Information with  SharePoint2010, i.e. work items etc. from TFS.

Has anyone surfaced that data in SP 2010 so that the users can access all that info from their team portal? Are there any neat web parts that will let you do that?

Would BCS be requried to surface data from TFS?!
Any insights/thoughts/suggestions welcome.
",Ybbest,https://sharepoint.stackexchange.com/users/309,"You have a whole set of TFS webparts that you can deploy and activate in SP2010. They come with the TFS installation files.

See Extensions for SharePoint Products or Add Integration with SharePoint Products to a Deployment of Team Foundation Server

And this YouTube video for a visual overview of what they provide.
",Louis,https://sharepoint.stackexchange.com/users/6551,http://sharepoint.stackexchange.com/questions/31894/how-can-i-surface-tfs-2010-project-associated-information-with-sharepoint2010,TECHNOLOGY,sharepoint.stackexchange.com,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6,0.0,0.0,1.0,0.6666666666666666
7871,The mechanics of Aspects on weapons/armor?,"Fate Core suggests one way to differentiate weapons and armor is by giving each one an Aspect. Daggers could be Quick, for instance, and maces could be Armor Piercing. I really like this idea. My question is, how would this actually work mechanically? I'm trying to picture how this would tie into ""Creating an Advantage"" or how it would modify attack rolls or shifts. 

A few examples to help fuel thinking caps:


Quick Dagger vs. Heavy Greatsword?
Long Spear vs. Balanced Longsword?


Any thoughts? 
",kevlar1818,https://rpg.stackexchange.com/users/6051,"It would simply give you excuses for invokes and compels, based on the aspect text. Nothing less, nothing more.


  — Wesroth attacks Quadron using his longsword, with Fighting 3
  
  — Ok but Quadron has a Long Spear, here's a compel for you, this fate point says Wesroth spends this exchange trying to close in with Quadron, struggling to find an opening.
  
  — Good call, but no, I refuse your compel. Here's a fate point, Wesroth does manage to attack despite the long spear
  
  Wesroth:Attack: [Roll + + - ·] + [Fighting 3] = +4(Great)
  
  Quadron:Defend: [Roll + - · ·] + [Fighting 2] = +2(Fair)
  
  — Whoops, that's physical stress box #2 for me …err… Quadron. Fortunately Quadron can take it and live.
  
  — Not so fast, Wesroth has a Balanced longsword, and I invoke it. He feints an attack but flips the sword and uses the pommel to push Quadron's spear aside, easily getting inside his guard. That brings my roll into a fantastic +6. I guess that's a #4 stress box, which Quadron doesn't have
  
  — Oh cr*p! …


… and it goes on like this
",edgerunner,https://rpg.stackexchange.com/users/554,http://rpg.stackexchange.com/questions/19783/the-mechanics-of-aspects-on-weapons-armor,CULTURE,rpg.stackexchange.com,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.7777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777778,1.0,0.9333333333333332,0.0,0.3333333333333333,0.6666666666666666,0.8888888888888888
7873,Is there a general term for a single note or a chord?,"Take a passage like this:



Fill in the blank: Each of these boxes denote a ______

Is there a single general term for these that's better than note or chord? Or maybe there's a term for ""anything that has a duration"" that also encompasses rests? It seems like enough of a fundamental concept that it should have a name.
",Trillian,https://music.stackexchange.com/users/16,"Sound is as good as any. That's till someone writes a rest. Then I'm in trouble...
",Tim,https://music.stackexchange.com/users/2808,http://music.stackexchange.com/questions/17282/is-there-a-general-term-for-a-single-note-or-a-chord,LIFE_ARTS,music.stackexchange.com,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6,0.0,0.0,0.0,1.0
7875,Does scratched Teflon coated frying pans contain carcinogens which can cause cancer?,"Is it true that using scratched Teflon-coated pans contain carcinogens, and if so, can they be consumed through the food cooked in them?

E.g.


The deadly toxins from non-stick frying pans

",kenorb,https://biology.stackexchange.com/users/1195,"Teflon is a polymer of perfluorooctanoic acid (PFOA) and related compounds.  PFOA is thought to be a carcinogen.  

I think there's an urban legend that if you really heat teflon up or burn it (it doesn't burn as flouroxides are not stable in air) that you might get some of the constituent chemicals out into the air.  

Once the flourocarbons are polymerized into fibers and surface coated a metal pan, they are chemically inert and aren't carcinogenic.  Teflon can be made to burn and some noxious fumes produced, but they are not especially carcinogenic.  

Even after all this, this paper reviewed PFOA exposure and points out that most people in industrialized countries have some PFOA in their blood and this does not seem to be related to a strong incidence of cancer as the level of exposure is so low. 

Flouro-carbon compounds are terribly inert - thats why teflon is so tough.  If PFOA is dangerous, then Teflon is > 10 million times less dangerous.  If PFOA is dangerous, crossing the street is many more times dangerous.  

Even PFOA will be eliminated from Teflon production, supposedly next year (2015). 
",shigeta,https://biology.stackexchange.com/users/3632,http://biology.stackexchange.com/questions/20876/does-scratched-teflon-coated-frying-pans-contain-carcinogens-which-can-cause-can,SCIENCE,biology.stackexchange.com,1.0,1.0,0.0,1.0,1.0,1.0,0.7777777777777778,0.8888888888888888,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.8888888888888888,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,1.0
7876,Shared memory: shmget fails: No space left on device -- how to increase limits?,"I call shmget many times in my program, to get shm of of average size 85840 bytes. I obtain about 32771 shm ok, then shmget doesn't return a shm, but the error: ""No space left on device"".

I have increased the kernel limits to:

$ sysctl -A|grep shm
kernel.shmmax = 33554432
kernel.shmall = 1677721600
kernel.shmmni = 409600


But still get the issue. Why?

Do I have to put something into /etc/security/limits.conf too? I only have
""user             -       nofile          1000000""
because the program also opens about as many files as shms.

This is the output of free

$ free
          total       used       free     shared    buffers     cached
Mem:       8150236    7261676     888560          0     488100    3270792
-/+ buffers/cache:    3502784    4647452 
Swap:     12287992     554692   11733300


And ipcs

$ ipcs -lm                                                                         

------ Shared Memory Limits --------
max number of segments = 409600
max seg size (kbytes) = 1638400
max total shared memory (kbytes) = 6710886400
min seg size (bytes) = 1


Since I assume shm is capable of being swapped out, there should be enough space.
",j13r,https://serverfault.com/users/64249,"As shmget() allocates a new shared memory segment, and you seem to use a lot of them (considering your limits.conf), isn't possible you are using too many shared memory segments? I do not have a lot of experience with calling shmget(), but it seems to me the number of possible open files (1000000) is larger than the amount of allowed shared memory segments (SHMMNI), which is 409600. 
",wzzrd,https://serverfault.com/users/3950,http://serverfault.com/questions/371068,TECHNOLOGY,serverfault.com,0.7777777777777778,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.8,0.0,0.0,1.0,0.6666666666666666
7877,How can I check USB drive contents safely?,"I would like to check the contents of a USB stick drive from a not-quite trusted source (my sister): is there a safe way to do this in OSX 10.9.5 or 10.10.1?
",Enda Farrell,https://apple.stackexchange.com/users/111532,"One option is to reboot your Mac to a Linux installation CD/DVD.  

You can unmount your local hard disk once the Linux desktop loads.

You can then plug in the thumb drive and be isolated from your installation of Mac OS X as well as your local hard disk.
",Patrick McMahon,https://apple.stackexchange.com/users/92204,http://apple.stackexchange.com/questions/169466/how-can-i-check-usb-drive-contents-safely,TECHNOLOGY,apple.stackexchange.com,1.0,0.7777777777777778,0.0,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,1.0,1.0,0.9,0.6666666666666666,0.3333333333333333,0.0,1.0
7879,Does reach let you threaten an opponent if there is another opponent between you?,"Okay, the following situation came up in a recent game of Pathfinder. Pretend the following are in a straight line, in a standard 5' grid with their bases touching each other.

player's summoned creature with 10' reach -> enemy minion-> enemy boss -> player

The only creature with extra reach in this scenario is the summoned creature. Does it threaten the enemy boss (who is 10' away) and provide flanking for the player?

The rules state ""You threaten all squares into which you can make a melee attack"", which led my group to think it did indeed threaten the enemy boss. However, we're unclear on if the enemy minion between the boss and summoned creature provides cover, and if so, how that might impact threatened squares.
",Sterno,https://rpg.stackexchange.com/users/213,"As you have -- and per the PF SRD (http://www.d20pfsrd.com/gamemastering/combat#TOC-Threatened-Squares), ""You threaten all squares into which you can make a melee attack"".  Having an additional character between two opponents provides cover to both, but there's no mention in the rules that cover negates threatening, so flanking is still valid.  In the PF SRD there's an example of an ogre providing flanking despite not being adjacent to the target he threatens.
",Jim Kiley,https://rpg.stackexchange.com/users/1019,http://rpg.stackexchange.com/questions/11692/does-reach-let-you-threaten-an-opponent-if-there-is-another-opponent-between-you,CULTURE,rpg.stackexchange.com,0.6666666666666666,0.5555555555555556,0.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.7777777777777778,0.8888888888888888,0.6666666666666666,1.0,0.8888888888888888,0.8,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7777777777777778
7880,My Jira plugin keeps failing,"I'm following this tutorial on creating a simple project template. I've ran through the tutorial several times and I always get the same error. After I run atlas-run in the directory it spends about 5 minutes setting everything up to eventually give me this error:

[INFO] [talledLocalContainer] ___ FAILED PLUGIN REPORT _____________________
[INFO] [talledLocalContainer]
[INFO] [talledLocalContainer] 1 plugin failed to load during JIRA startup.
[INFO] [talledLocalContainer]
[INFO] [talledLocalContainer]   'com.atlassian.plugins.tutorial.my-project-template-tests' - 'my-project-template'  fail
ed to load.
[INFO] [talledLocalContainer]           Cannot start plugin: com.atlassian.plugins.tutorial.my-project-template-tests
[INFO] [talledLocalContainer]                   Unresolved constraint in bundle com.atlassian.plugins.tutorial.my-projec
t-template-tests [137]: Unable to resolve 137.0: missing requirement [137.0] package; (package=com.example.plugins.tutor
ial)
[INFO] [talledLocalContainer]
[INFO] [talledLocalContainer]           It was loaded from C:\work\my-project-template\target\jira\home\plugins\installe
d-plugins\my-project-template-1.0-SNAPSHOT-tests.jar
[INFO] [talledLocalContainer]
[INFO] [talledLocalContainer] ******************************************************************************************
************************




I checked the corresponding bitbucket and noticed both mine and theirs appear very similar bar from a few version number differences. Are the tutorials out of date? I can't see anything in my project to do with my-project-template-tests.
",Nanor,https://stackoverflow.com/users/1949771,"I think you need to clear the plugin cache 

https://jira.atlassian.com/browse/JRA-27314
",ashga,https://stackoverflow.com/users/281060,http://stackoverflow.com/questions/24889626/my-jira-plugin-keeps-failing,STACKOVERFLOW,stackoverflow.com,0.7777777777777778,0.3333333333333333,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.8888888888888888,0.3333333333333333,1.0,1.0,0.8,1.0,0.0,0.6666666666666666,0.8888888888888888
7883,Extending Internal Link and External Link to allow selection of Images,"I need to extend selection of external and Internal Link and provide a image selection.

Please see the snapshot in the below :


Here the above snapshot allows you to add properties for External Link.In the same popup can we add a field Called Image(as shown in screenshot) which will allow user to select images from the media library??

Thanks,
Suhas
",Suhas,https://stackoverflow.com/users/998504,"You can actually extend any dialog by editing the xml files in /shell/Applications/Dialogs

In another thread I have shown how to add a maxlength to the title field, that should help you get on your way: Sitecore 7:Limit number of Characters entered for Link Title Field in General Link
",RvanDalen,https://stackoverflow.com/users/3568203,http://stackoverflow.com/questions/23337280/extending-internal-link-and-external-link-to-allow-selection-of-images,STACKOVERFLOW,stackoverflow.com,1.0,0.5555555555555556,0.0,0.6666666666666666,0.3333333333333333,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.8888888888888888,0.6666666666666666,1.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.7777777777777778
7885,How can I use an SVG image as a map marker in OpenLayers-3?,"I am trying to create map ""pin-drops"" (ie. map markers) in OpenLayers-3 (OL3) using SVG images.

Currently, I am using PNG images as the pindrops that reference the ol.style.Icon source (“src”) property attribute just fine. However, this fails using an SVG image. Is there some other way to use an SVG in the same manner? Maybe by using a reference besides ol.style.Icon even? There is already a lot of built-in SVG in Open Layers so this should be possible, but I haven't found a way to get this working in OL3. Is there some other way to do this in OL3 that I should consider?

Please note: we already tried using an ol.Vector layer, however when the user zooms in/out, the size of the SVG image grows/shrinks which is an inadequate workaround.



OL3 (fails): 

var createMapMarkerImage = function() {
    return function(feature, resolution) {
        var iconStyle = new ol.style.Style({
            image: new ol.style.Icon( ({
                src: 'img/map_pindrop.svg'   // OL3 doesn’t like this, but accepts a .PNG just fine
            }))
        });
        return [iconStyle];
    };
};


Very similar functionality, is the below example I found online, is almost perfect if it weren’t for the fact that the example uses OpenLayers-2 (OL2) functionality which calls openlayers.js library (instead of OL3’s ol.js library). Sadly, swapping these javascript files out fails.



OL2 (works -but is the old OL library):

http://dev.openlayers.org/sandbox/camptocamp/tipi/examples/vector-symbols.html



Searching online for a solution to this seems to produce only other confused people searching for a solution.

Please help,

FreeBeer
",FreeBeer,https://stackoverflow.com/users/4691155,"I also had issues to show the icon image, ahocevar answer helped me to 
solve my problem but I had also to search for the php header, for SVG
In case you are or others who see this answer are using php to generate the SVG you have to use header function to identify the content-type

header('Content-type: image/svg+xml'); /* this line will do the magic */
echo '&lt;?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?&gt;
&lt;svg width=""100%"" height=""100%"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg""&gt;
&lt;circle cx=""100"" cy=""50"" r=""40"" stroke=""black"" stroke-width=""2"" fill=""red""/&gt;
&lt;/svg&gt;';

",talsibony,https://stackoverflow.com/users/1220652,http://stackoverflow.com/questions/29152405/how-can-i-use-an-svg-image-as-a-map-marker-in-openlayers-3,STACKOVERFLOW,stackoverflow.com,1.0,0.8888888888888888,0.0,1.0,0.3333333333333333,1.0,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8666666666666666,1.0,0.0,0.0,0.7777777777777778
7888,What introductory book on Graph Theory would you recommend?,"I'm looking for a book with the description of basic types of graphs, terminology used in this field of Mathematics and main theorems. All in all, a good book to start with to be able to understand other more complicated works.
",Peter Plotovsky,https://mathoverflow.net/users/1663,"I heard good things about Combinatorics and Graph Theory by  Harris, Hirst  and Mossinghoff  (Springer Undergraduate Texts in Mathematics).

It's easier to read than Diestel or Bollobas, but not dumbed down. But of course, it's neither thorough nor exhaustive.
",Marin F.,https://mathoverflow.net/users/6248,http://mathoverflow.net/questions/4836,SCIENCE,mathoverflow.net,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5555555555555556,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,1.0
7889,Firefox flex and max-width,"I’m trying to display an image centered and resized by CSS (max-width / max-height, flex). 

This is working fine in Chrome but not in Firefox. What’s wrong?



a {
  border: 1px solid red;
  display: flex;
  height: 100px;
  width: 100px;
  justify-content: center;
  align-items: center;
  box-sizing: border-box;
  padding: 5px;
}
img { 
  max-width: 100%;
  max-height: 100%;
  border: 1px solid green;
}
&lt;a class=""frame""&gt;
    &lt;img src=""http://placehold.it/500x150""/&gt;
&lt;/a&gt;




See: http://jsfiddle.net/ymLb50w0/2/
",user3074069,https://stackoverflow.com/users/3074069,"You may try to align it vertically like it's explained here 

Horizontal alignment shouldn't be a problem
",JustMichael,https://stackoverflow.com/users/2790174,http://stackoverflow.com/questions/29446917/firefox-flex-and-max-width,STACKOVERFLOW,stackoverflow.com,0.8888888888888888,0.4444444444444444,0.0,0.5,1.0,1.0,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.8888888888888888,1.0,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.8888888888888888
7890,Load data from specific lines in a text file into SQL using C#,"My problem is simple yet complex.  I'm a SQL DB Developer that now has to create an SSIS package with C# code in it.  The code needs to do a few things but the components I'm having a problem with are:


Reading the last line in the text file and inserting that line into columns in a SQL table.
Each of the detail rows from the 2nd row to the 2nd last row need to be inserted into another table.


I'm relatively new to C# and have NO idea how to go about this.  Can someone please guide me in the right direction?
",Debbie Dippenaar,https://stackoverflow.com/users/1540136,"How big is the file? If you can read it all into memory, it'll make life a lot simpler:

string[] lines = File.ReadAllLines(""file.txt"");

// Could use lines[lines.Length - 1] but LINQ makes it simpler...
string lastLine = lines.Last();

IEnumerable&lt;string&gt; otherLines = lines.Skip(1).Take(lines.Length - 2);


So that's the ""getting the data out of a file"" part. For the database part, you haven't really given us enough information to help you. You need to determine how you're going to do database access (straight ADO.NET, LINQ etc) and then read tutorials on that topic. There are plenty around.
",Jon Skeet,https://stackoverflow.com/users/22656,http://stackoverflow.com/questions/11575497/load-data-from-specific-lines-in-a-text-file-into-sql-using-c-sharp,STACKOVERFLOW,stackoverflow.com,1.0,0.5555555555555556,0.0,0.0,1.0,1.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8888888888888888,1.0,0.5,0.8888888888888888,1.0,0.7,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0
